,ind,point,mode,indiv,trial,viscosity,speed,peakfreq,wavelength,wavelength2,windingnum,traveling,modereal,modeimag
4523,76,8,3,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.7665945389238079,-0.07439275240950428,0.07404860568910784
4524,76,9,1,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.8012187129228738,0.22115279731576745,0.060354322223159604
4525,76,9,2,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.5358904970536967,0.23274711331691678,-0.18881213806171096
4526,76,9,3,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.7665945389238079,-0.003314653977810729,-0.052025241672293436
4527,76,10,1,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.8012187129228738,0.2600619773708187,-0.04794996394377459
4528,76,10,2,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.5358904970536967,0.16585589435718445,-0.16181112676861606
4529,76,10,3,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.7665945389238079,0.04676376358707486,-0.18233809154588465
4530,76,11,1,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.8012187129228738,0.24414730209610386,-0.16568501006133896
4531,76,11,2,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.5358904970536967,0.09678286786696379,-0.09267448031414363
4532,76,11,3,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.7665945389238079,0.049090165173169165,-0.23807056427344056
4533,76,12,1,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.8012187129228738,0.17521055215503206,-0.2606512201116251
4534,76,12,2,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.5358904970536967,0.05564444299640779,0.0008597289222000016
4535,76,12,3,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.7665945389238079,0.046479671551028584,-0.21868639275553933
4536,76,13,1,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.8012187129228738,0.06736122143358146,-0.3052208242246325
4537,76,13,2,9,25,1.0,183.34702763521588,2.2123893805309733,108.32979210652601,114.27967857669785,1.2941458804069774,0.5358904970536967,0.05127670769743988,0.09233769422058642
