,point,mode,modereal,modeimag,viscosity,trial,wavelength,windingnum,traveling
231,77,1,0.007422647974016529,0.032776954811722075,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
232,77,2,0.014980012286895912,-0.02809184724876915,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
233,77,3,0.005506697533105135,-0.03261179408046145,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
234,78,1,0.008631447433309009,0.03252633515624488,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
235,78,2,0.016252250102837616,-0.028269506100088104,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
236,78,3,0.0033342996987085253,-0.034806535867010435,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
237,79,1,0.009841153681498228,0.03224628506200235,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
238,79,2,0.017501085398274215,-0.028428102171570897,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
239,79,3,0.001015128901992078,-0.03690084662133405,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
240,80,1,0.011051309717881168,0.03193703462041205,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
241,80,2,0.018731607128040933,-0.028572091842083914,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
242,80,3,-0.0014254549038431332,-0.03888131740152777,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
243,81,1,0.012260585489007847,0.03159847021214757,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
244,81,2,0.0199466884933972,-0.028683823047771454,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
245,81,3,-0.003990988106770695,-0.04074606750220168,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
246,82,1,0.013468410023548316,0.031230680339470903,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
247,82,2,0.02114000003091217,-0.028773733548888163,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
248,82,3,-0.006682707841632945,-0.04247998404513119,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
249,83,1,0.014673950665471636,0.030833497349252764,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
250,83,2,0.022316401137898127,-0.028845993106557707,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
251,83,3,-0.009477390988043033,-0.044064321559418716,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
252,84,1,0.015876517339224648,0.03040720121488437,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
253,84,2,0.02347575413692745,-0.028881780118863123,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
254,84,3,-0.012371289304484712,-0.0455044647204162,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
255,85,1,0.017075298779458375,0.029951609558150547,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
256,85,2,0.024614783245365014,-0.028894963848486718,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
257,85,3,-0.015351724758023398,-0.04679110092583289,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
258,86,1,0.018269343108353188,0.029467003957721047,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
259,86,2,0.02573016400650554,-0.028882070953439185,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
260,86,3,-0.01840788720858829,-0.04789850763801377,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
261,87,1,0.019457727847532007,0.028953408256185916,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
262,87,2,0.026837091920778704,-0.02883255565190209,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
263,87,3,-0.0215318911318268,-0.0488377397713585,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
264,88,1,0.02064000047134227,0.028410854861150824,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
265,88,2,0.027923228565063136,-0.028757426880006157,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
266,88,3,-0.024713348140925993,-0.0495964699460149,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
267,89,1,0.02181528863684385,0.027839623064704846,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
268,89,2,0.02898570578482349,-0.02865405982534988,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
269,89,3,-0.027932036493184726,-0.05016321490238632,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
270,90,1,0.02298257791631038,0.027239692368942844,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
271,90,2,0.030035429237654482,-0.028513307742475347,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
272,90,3,-0.031189709511146562,-0.05054176523347643,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
273,91,1,0.02414132042258759,0.026611602150584664,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
274,91,2,0.031068612475696655,-0.02833765295144684,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
275,91,3,-0.034460843819487004,-0.05071824152591863,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
276,92,1,0.025290897657120552,0.025955278243144565,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
277,92,2,0.03207883201489889,-0.02813485281029473,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
278,92,3,-0.0377393582336962,-0.05068486125682319,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
279,93,1,0.02643019079644747,0.025270887845198885,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
280,93,2,0.0330716718418185,-0.027894533054507557,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
281,93,3,-0.04101211809818412,-0.05044902763418624,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
282,94,1,0.027558695422114518,0.024559192058865024,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
283,94,2,0.03405267875404322,-0.027611798901911715,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
284,94,3,-0.04426461191334812,-0.04999870461871617,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
285,95,1,0.02867554714205346,0.023820112750476418,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
286,95,2,0.03501812071734247,-0.02729581407682285,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
287,95,3,-0.047479064371128525,-0.049336721243947425,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
288,96,1,0.029779943783513032,0.023053890209696108,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
289,96,2,0.035963955076204646,-0.026946966107614913,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
290,96,3,-0.050648932846582694,-0.04846709774395616,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
291,97,1,0.030871205253268346,0.02226115208295589,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
292,97,2,0.03689627784586275,-0.02655577732897133,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
293,97,3,-0.05376441413533608,-0.04737955843046466,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
294,98,1,0.03194863564225396,0.021442163919639146,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
295,98,2,0.037814982347944594,-0.02612496770647661,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
296,98,3,-0.056799710998839834,-0.04607356867558436,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
297,99,1,0.03301134879804883,0.020597370860994876,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
298,99,2,0.03872096760880501,-0.02565767119920916,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
299,99,3,-0.05974739597182649,-0.04456514260430347,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
300,100,1,0.03405843001375703,0.019726990594521324,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
301,100,2,0.03961333306717638,-0.02515146453247908,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
302,100,3,-0.06259907585721033,-0.04284859459069421,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
303,101,1,0.035089325925451505,0.01883150457948129,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
304,101,2,0.04049292519175698,-0.024609167714593493,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
305,101,3,-0.0653311799687606,-0.04092705813358388,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
306,102,1,0.036103225848037226,0.017911690268341603,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
307,102,2,0.04136086204174222,-0.02402451745898276,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
308,102,3,-0.06793264579943872,-0.038813074628356065,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
309,103,1,0.03709921137992839,0.016967701956117527,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
310,103,2,0.042217320819042316,-0.023402858596554214,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
311,103,3,-0.0703960294961964,-0.03651046485600154,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
312,104,1,0.03807685401999517,0.015999955241949602,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
313,104,2,0.04305788978023552,-0.022745011241005576,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
314,104,3,-0.07270788460814241,-0.034023153647329565,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
315,105,1,0.039035455011486454,0.015009306867562125,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
316,105,2,0.043886307792120716,-0.02204728332934916,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
317,105,3,-0.07484949404576499,-0.031356280873099045,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
318,106,1,0.03997410154301208,0.01399625879443811,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
319,106,2,0.044705540378681574,-0.02131247108456386,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
320,106,3,-0.0768164420348974,-0.02852592494035507,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
321,107,1,0.0408922312376106,0.01296100361906613,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
322,107,2,0.04551144227405146,-0.020539819825067005,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
323,107,3,-0.07860010747169739,-0.025537711493976344,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
324,108,1,0.04178909518743607,0.011904329784276602,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
325,108,2,0.046304383223663016,-0.01973077218529555,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
326,108,3,-0.08018717583242571,-0.022398046878991097,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
327,109,1,0.04266406034419969,0.010827165620436766,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
328,109,2,0.04708574203408015,-0.018882857937740093,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
329,109,3,-0.08156638611525255,-0.019126090340255128,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
330,110,1,0.04351646804676729,0.009729721855163178,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
331,110,2,0.04785460214501694,-0.01799824193287873,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
332,110,3,-0.08273133126096087,-0.01573135420742896,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
333,111,1,0.04434552027185616,0.008612642707339635,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
334,111,2,0.048614040637681065,-0.017077547938154605,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
335,111,3,-0.08368174315532946,-0.012217945365468818,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
336,112,1,0.04515080782052978,0.007476762773723464,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
337,112,2,0.04936166934143162,-0.016122182428789295,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
338,112,3,-0.08440109965164407,-0.008604647792683813,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
339,113,1,0.0459317058104439,0.0063227815156480975,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
340,113,2,0.05009731001305926,-0.01513078003237707,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
341,113,3,-0.08488719991057457,-0.004911399658765513,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
342,114,1,0.04668732682578392,0.005151297206132718,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
343,114,2,0.05082053439898384,-0.014104591822856487,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
344,114,3,-0.08514233019010263,-0.0011437405360310562,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
345,115,1,0.04741714885282244,0.003962934617265008,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
346,115,2,0.05153185720810184,-0.013046279877129368,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
347,115,3,-0.08515509614953767,0.0026835129777872876,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
348,116,1,0.048120740890386524,0.0027586668259559502,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
349,116,2,0.052232657164948834,-0.011953921147083947,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
350,116,3,-0.08492238802355706,0.006550121484516978,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
351,117,1,0.04879734911681387,0.0015391459666100056,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
352,117,2,0.05292232013621592,-0.010832912213045512,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
353,117,3,-0.08444550688976375,0.010445266686788107,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
354,118,1,0.04944630925824811,0.0003050043051132697,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
355,118,2,0.05360041818963836,-0.009682962584839515,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
356,118,3,-0.08372852384470646,0.014353309471132081,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
357,119,1,0.050067439837844785,-0.0009428759286190381,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
358,119,2,0.05426612196681184,-0.008500001734864177,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
359,119,3,-0.08276581577873064,0.018257764575412082,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
360,120,1,0.05066005202748602,-0.0022035126365601023,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
361,120,2,0.054919668626939436,-0.007291524759885208,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
362,120,3,-0.08155836130242014,0.02214422070025387,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
363,121,1,0.05122349823997286,-0.0034765032152349316,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
364,121,2,0.055564409576880976,-0.006059083854657381,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
365,121,3,-0.08010345119439957,0.025998835589717436,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
366,122,1,0.05175726962795235,-0.004760774640395884,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
367,122,2,0.05619744970140561,-0.004803398457640822,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
368,122,3,-0.07841099182333677,0.02980894255566371,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
369,123,1,0.05226117734560961,-0.006055490369584512,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
370,123,2,0.056817011321001636,-0.0035259693646685934,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
371,123,3,-0.07648210878545232,0.03355432057683148,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
372,124,1,0.05273444398634846,-0.007359846275207837,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
373,124,2,0.057422920411437484,-0.0022270910834835266,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
374,124,3,-0.0743211593851116,0.037218482895590675,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
375,125,1,0.053176636908193964,-0.008673020488047536,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
376,125,2,0.0580169993289788,-0.0009100463816071022,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
377,125,3,-0.07193528304603446,0.04078970348820416,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
378,126,1,0.053587468597994535,-0.009994193055010302,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
379,126,2,0.05859704916075815,0.00042149174915705954,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
380,126,3,-0.06933211457340316,0.04424833691037219,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
381,127,1,0.05396632741848791,-0.011322452509005503,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
382,127,2,0.05916220639941471,0.0017689393406951461,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
383,127,3,-0.06651345759539536,0.04758054552397178,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
384,128,1,0.0543127145210183,-0.012656783812470577,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
385,128,2,0.059711656467881694,0.003130591864261406,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
386,128,3,-0.06349294546737493,0.050772977046265814,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
387,129,1,0.05462650938720695,-0.01399647685506677,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
388,129,2,0.06024343879933398,0.004503560521716723,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
389,129,3,-0.06028512352499541,0.053808145029868526,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
390,130,1,0.054907128192802516,-0.015340383944082648,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
391,130,2,0.060756098057888806,0.005886351594736987,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
392,130,3,-0.05689487173805616,0.05667840945959776,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
393,131,1,0.055154061448099555,-0.016687648175633812,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
394,131,2,0.06125056520182239,0.0072764160865900875,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
395,131,3,-0.05332872181617878,0.05936631500208188,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
396,132,1,0.05536721758601491,-0.01803741153145346,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
397,132,2,0.06172246531700628,0.008672985861099387,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
398,132,3,-0.049608941029265274,0.061860417673289196,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
399,133,1,0.05554629748261166,-0.0193887105542089,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
400,133,2,0.06217179975895258,0.010074581137749903,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
401,133,3,-0.04574584547549863,0.06415217861348373,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
402,134,1,0.055690745176525815,-0.020740558947772575,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
403,134,2,0.06259718368458214,0.01147814516039042,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
404,134,3,-0.041746176956313046,0.06622652180439553,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
405,135,1,0.05580042924932257,-0.022092003793112547,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
406,135,2,0.06299597105337426,0.01288128465611435,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
407,135,3,-0.037628624508995054,0.06807275982675987,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
408,136,1,0.05587517696173171,-0.023442119501639783,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
409,136,2,0.06336494591546352,0.014283572927288853,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
410,136,3,-0.03340751425402941,0.06968485433841008,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
411,137,1,0.05591455466865236,-0.02478996466929804,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
412,137,2,0.0637017954750579,0.015682377938487594,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
413,137,3,-0.029092857474809202,0.07105027581690791,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
414,138,1,0.05591847666922733,-0.026134417429316693,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
415,138,2,0.06400627382028372,0.017076812664886264,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
416,138,3,-0.024703788651704923,0.07216409156665168,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
417,139,1,0.0558868597416173,-0.027474585629657072,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
418,139,2,0.06427505543048553,0.018463388045896912,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
419,139,3,-0.020258191303441295,0.0730186142627099,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
420,140,1,0.05581924249199567,-0.028809476990731938,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
421,140,2,0.06450545660256475,0.019841557439186093,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
422,140,3,-0.015767214754904432,0.0736074743004383,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
423,141,1,0.05571560993856004,-0.030138197680082825,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
424,141,2,0.06469598281963024,0.02120857076861394,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
425,141,3,-0.011249442507472488,0.07392451293572656,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
426,142,1,0.05557598730881822,-0.03145966344443785,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
427,142,2,0.06484372609057251,0.02256298283075842,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
428,142,3,-0.006724944247574497,0.0739666624091728,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
429,143,1,0.05540006921202484,-0.032773015430296606,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
430,143,2,0.06494599889765042,0.023902279106286152,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
431,143,3,-0.002207135928632454,0.07372901090581932,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
432,144,1,0.05518780857703156,-0.034077296392015496,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
433,144,2,0.06500181612972096,0.025224117224067193,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
434,144,3,0.002290193052676317,0.07321008041372902,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
435,145,1,0.05493931856143469,-0.03537139763433549,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
436,145,2,0.06500942410271267,0.026527474256486175,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
437,145,3,0.0067454964517773015,0.07241061388243307,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
438,146,1,0.05465449997419468,-0.03665446364326465,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
439,146,2,0.06496622091020103,0.027810469667349333,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
440,146,3,0.011142589226790876,0.07133005317070318,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
441,147,1,0.054333336771997115,-0.037925605347749816,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
442,147,2,0.06487006457342766,0.029071470690601876,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
443,147,3,0.01546886159303495,0.06996947051479246,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
444,148,1,0.053975935846449545,-0.03918375231282522,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
445,148,2,0.06471964444447385,0.030307117995902053,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
446,148,3,0.019704212507322346,0.06833313277509998,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
447,149,1,0.05358238955289637,-0.04042802949869142,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
448,149,2,0.06451199131071185,0.031516056406683327,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
449,149,3,0.023832981192447943,0.06642209173142019,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
450,150,1,0.05315276598039444,-0.04165746486675383,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
451,150,2,0.0642458570760647,0.03269774776407407,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
452,150,3,0.027842822769849222,0.06424612356842231,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
453,151,1,0.052687291212727125,-0.0428710516005554,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
454,151,2,0.06392105465640655,0.03385110969717823,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
455,151,3,0.03171820680265513,0.06180959850430118,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
456,152,1,0.052186086616309364,-0.04406793502830547,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
457,152,2,0.06353477655411167,0.03497370719410363,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
458,152,3,0.03544023464007557,0.05911991963503083,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
459,153,1,0.051649376117748995,-0.045247346916795175,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
460,153,2,0.06308482877516429,0.03606432785592241,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
461,153,3,0.03899785920226531,0.05618729465522127,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
462,154,1,0.05107746721677787,-0.04640820193007482,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
463,154,2,0.06257162496584244,0.03712189168640328,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
464,154,3,0.04237883989421345,0.05302327068702345,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
465,155,1,0.05047063357555057,-0.04754973105502487,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
466,155,2,0.061993881875681243,0.0381446031438808,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
467,155,3,0.04556654700373939,0.049637502618842755,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
468,156,1,0.049829191981630994,-0.048670932481815705,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
469,156,2,0.06135055444857219,0.03913113179467695,1,sim1x,9.319627121524139,1.3188973677090092,0.7582775820806937
470,156,3,0.048554397178466144,0.0460423533561372,1,sim1x,9.319627121524139,1.3188973677090092,0.9040395248943333
471,157,1,0.049153519293956026,-0.049771014821212815,1,sim1x,9.319627121524139,1.3188973677090092,0.7552857089975445
